CODGEO,etiquette_dpe,etiquette_ges,type_batiment,annee_construction,surface_habitable_logement,consommation_energie_primaire,date_reception_dpe,region,region_code,est_passoire
56313,E,C,maison,1966,25.7,406.0,2022-12-20,Bretagne,53,0
29368,F,C,appartement,1974,56.9,698.0,2022-12-21,Bretagne,53,1
56124,F,E,maison,1947,115.3,486.0,2022-12-21,Bretagne,53,1
56099,F,E,maison,1935,118.4,381.0,2022-12-21,Bretagne,53,1
56197,D,F,maison,1984,66.8,196.0,2022-12-21,Bretagne,53,0
29056,D,G,appartement,1994,53.1,219.0,2022-12-22,Bretagne,53,0
35183,C,A,maison,2017,88.7,185.0,2022-12-22,Bretagne,53,0
22274,B,G,appartement,2000,70.6,81.0,2022-12-22,Bretagne,53,0
56369,F,D,maison,1924,43.9,593.0,2022-12-22,Bretagne,53,1
29150,E,D,appartement,1991,87.6,597.0,2022-12-23,Bretagne,53,0
35066,E,C,appartement,1985,67.9,472.0,2022-12-23,Bretagne,53,0
56126,G,D,appartement,1932,91.0,700.0,2022-12-23,Bretagne,53,1
35392,G,E,maison,1957,34.9,341.0,2022-12-23,Bretagne,53,1
56041,C,C,appartement,2000,129.7,200.0,2022-12-24,Bretagne,53,0
29293,E,F,appartement,1988,84.9,626.0,2022-12-24,Bretagne,53,0
22175,G,E,appartement,1972,95.9,572.0,2022-12-24,Bretagne,53,1
22360,D,E,maison,1967,85.4,324.0,2022-12-24,Bretagne,53,0
22289,E,D,maison,1994,46.9,530.0,2022-12-25,Bretagne,53,0
29032,F,G,immeuble,1951,47.8,584.0,2022-12-25,Bretagne,53,1
56289,C,A,maison,2001,55.2,303.0,2022-12-25,Bretagne,53,0
56016,E,F,appartement,1968,62.5,402.0,2022-12-25,Bretagne,53,0
35356,E,B,maison,1987,174.0,687.0,2022-12-26,Bretagne,53,0
56151,E,D,appartement,1983,61.2,530.0,2022-12-26,Bretagne,53,0
29092,D,F,appartement,1983,73.7,264.0,2022-12-26,Bretagne,53,0
29126,G,D,appartement,1932,86.0,462.0,2022-12-26,Bretagne,53,1
56032,E,G,appartement,1987,26.6,613.0,2022-12-27,Bretagne,53,0
29397,F,G,immeuble,1974,63.4,335.0,2022-12-27,Bretagne,53,1
35362,E,E,appartement,1967,43.6,633.0,2022-12-27,Bretagne,53,0
22330,C,F,appartement,2008,86.6,219.0,2022-12-27,Bretagne,53,0
56044,B,G,appartement,2003,149.0,110.0,2022-12-28,Bretagne,53,0
22275,F,F,appartement,1970,59.8,553.0,2022-12-28,Bretagne,53,1
56173,F,D,appartement,1935,58.2,619.0,2022-12-28,Bretagne,53,1
56201,F,E,appartement,1971,36.6,333.0,2022-12-28,Bretagne,53,1
29382,D,G,appartement,1977,87.1,185.0,2022-12-29,Bretagne,53,0
56136,C,D,maison,2019,20.8,225.0,2022-12-29,Bretagne,53,0
35035,A,E,maison,1991,57.2,61.0,2022-12-29,Bretagne,53,0
56368,G,C,maison,1945,128.0,377.0,2022-12-30,Bretagne,53,1
22132,D,B,appartement,1985,72.5,183.0,2022-12-30,Bretagne,53,0
35246,E,F,appartement,1975,26.6,402.0,2022-12-30,Bretagne,53,0
56145,D,G,maison,1984,33.1,233.0,2022-12-30,Bretagne,53,0
29276,C,E,appartement,2003,23.5,259.0,2022-12-31,Bretagne,53,0
35270,C,C,maison,1998,41.0,285.0,2022-12-31,Bretagne,53,0
29333,E,D,appartement,1987,42.9,397.0,2022-12-31,Bretagne,53,0
56359,A,D,appartement,2002,33.5,85.0,2022-12-31,Bretagne,53,0
22171,A,C,appartement,2002,37.4,111.0,2023-01-01,Bretagne,53,0
56123,G,E,maison,1942,36.8,543.0,2023-01-01,Bretagne,53,1
35088,F,F,maison,1957,78.9,391.0,2023-01-01,Bretagne,53,1
29297,C,F,maison,1985,86.2,259.0,2023-01-01,Bretagne,53,0
29387,G,E,appartement,1970,81.3,389.0,2023-01-02,Bretagne,53,1
29066,F,C,maison,1973,96.8,625.0,2023-01-02,Bretagne,53,1
29205,D,D,maison,1993,49.4,319.0,2023-01-02,Bretagne,53,0
29191,E,D,appartement,1990,66.9,533.0,2023-01-02,Bretagne,53,0
29111,F,E,appartement,1935,65.5,454.0,2023-01-03,Bretagne,53,1
22021,F,E,maison,1947,93.7,494.0,2023-01-03,Bretagne,53,1
35148,E,E,maison,1990,78.6,430.0,2023-01-03,Bretagne,53,0
29167,C,G,maison,2007,79.6,178.0,2023-01-03,Bretagne,53,0
29080,F,G,appartement,1929,105.0,346.0,2023-01-04,Bretagne,53,1
56024,F,D,maison,1943,89.0,435.0,2023-01-04,Bretagne,53,1
56248,E,E,maison,1993,73.1,569.0,2023-01-04,Bretagne,53,0
29223,C,A,appartement,1989,45.5,313.0,2023-01-04,Bretagne,53,0
29398,G,F,maison,1962,43.8,466.0,2023-01-05,Bretagne,53,1
29332,D,E,appartement,1991,68.4,228.0,2023-01-05,Bretagne,53,0
22024,E,E,maison,1990,37.2,698.0,2023-01-05,Bretagne,53,0
22155,C,G,appartement,1992,98.2,317.0,2023-01-05,Bretagne,53,0
35363,D,F,immeuble,1993,99.1,165.0,2023-01-06,Bretagne,53,0
22006,E,D,appartement,1976,34.0,520.0,2023-01-06,Bretagne,53,0
35396,F,F,maison,1961,80.1,482.0,2023-01-06,Bretagne,53,1
29018,D,D,maison,1967,35.4,276.0,2023-01-06,Bretagne,53,0
56165,D,E,maison,1978,45.1,325.0,2023-01-07,Bretagne,53,0
29265,E,F,maison,1990,73.8,396.0,2023-01-07,Bretagne,53,0
56072,F,D,maison,1955,38.1,596.0,2023-01-07,Bretagne,53,1
56096,D,D,appartement,1966,73.0,292.0,2023-01-07,Bretagne,53,0
56242,D,E,maison,1970,37.8,228.0,2023-01-08,Bretagne,53,0
22134,E,B,immeuble,1984,87.3,624.0,2023-01-08,Bretagne,53,0
29037,E,D,appartement,1968,46.8,424.0,2023-01-08,Bretagne,53,0
22249,B,F,appartement,2001,54.3,98.0,2023-01-08,Bretagne,53,0
29148,D,D,appartement,1972,56.1,232.0,2023-01-09,Bretagne,53,0
22299,C,E,maison,2015,72.8,198.0,2023-01-09,Bretagne,53,0
35191,D,F,maison,1970,62.1,272.0,2023-01-09,Bretagne,53,0
56178,E,C,appartement,1987,59.5,492.0,2023-01-10,Bretagne,53,0
29098,E,E,maison,1983,151.1,414.0,2023-01-10,Bretagne,53,0
35363,B,B,maison,2013,116.1,106.0,2023-01-10,Bretagne,53,0
56299,D,F,maison,1968,72.5,278.0,2023-01-10,Bretagne,53,0
56373,D,C,appartement,1993,29.6,266.0,2023-01-11,Bretagne,53,0
35109,G,D,maison,1951,63.6,583.0,2023-01-11,Bretagne,53,1
22259,G,E,appartement,1961,30.7,454.0,2023-01-11,Bretagne,53,1
22354,F,D,immeuble,1943,65.5,608.0,2023-01-11,Bretagne,53,1
29305,D,G,immeuble,1986,104.7,236.0,2023-01-12,Bretagne,53,0
56386,B,F,maison,2018,100.6,138.0,2023-01-12,Bretagne,53,0
29229,G,F,appartement,1963,30.8,576.0,2023-01-12,Bretagne,53,1
56049,F,E,maison,1958,32.6,657.0,2023-01-12,Bretagne,53,1
22367,C,E,maison,2010,27.5,205.0,2023-01-13,Bretagne,53,0
35334,F,C,maison,1962,159.2,538.0,2023-01-13,Bretagne,53,1
56156,E,D,appartement,1983,41.5,374.0,2023-01-13,Bretagne,53,0
29005,E,F,maison,1982,84.9,351.0,2023-01-13,Bretagne,53,0
22096,D,D,maison,1970,49.6,279.0,2023-01-14,Bretagne,53,0
56054,D,C,maison,1966,71.0,305.0,2023-01-14,Bretagne,53,0
22191,F,E,maison,1970,58.3,542.0,2023-01-14,Bretagne,53,1
22001,G,E,appartement,1947,34.5,450.0,2023-01-14,Bretagne,53,1
35328,D,C,appartement,1968,33.6,273.0,2023-01-15,Bretagne,53,0
35048,E,A,maison,1975,61.4,670.0,2023-01-15,Bretagne,53,0
29020,G,G,appartement,1921,25.4,535.0,2023-01-15,Bretagne,53,1
56084,D,F,appartement,1975,31.6,163.0,2023-01-15,Bretagne,53,0
56275,D,F,maison,1986,81.3,324.0,2023-01-16,Bretagne,53,0
35122,D,G,maison,1990,55.4,158.0,2023-01-16,Bretagne,53,0
29264,D,F,appartement,1984,28.6,323.0,2023-01-16,Bretagne,53,0
35253,F,F,maison,1926,157.5,339.0,2023-01-16,Bretagne,53,1
56321,F,F,maison,1935,150.7,563.0,2023-01-17,Bretagne,53,1
56263,D,E,maison,1968,136.7,182.0,2023-01-17,Bretagne,53,0
56345,F,F,appartement,1950,77.7,457.0,2023-01-17,Bretagne,53,1
29253,A,E,appartement,2007,64.8,59.0,2023-01-17,Bretagne,53,0
22327,C,D,immeuble,1988,52.2,160.0,2023-01-18,Bretagne,53,0
35225,C,E,appartement,1986,56.7,273.0,2023-01-18,Bretagne,53,0
35366,F,G,appartement,1926,24.9,460.0,2023-01-18,Bretagne,53,1
35184,B,E,maison,1995,126.9,75.0,2023-01-18,Bretagne,53,0
35067,B,G,maison,2017,58.9,69.0,2023-01-19,Bretagne,53,0
56106,G,C,appartement,1946,60.2,402.0,2023-01-19,Bretagne,53,1
22033,F,D,maison,1936,54.1,543.0,2023-01-19,Bretagne,53,1
56056,E,D,maison,1983,72.4,452.0,2023-01-19,Bretagne,53,0
35168,D,D,appartement,1971,54.7,244.0,2023-01-20,Bretagne,53,0
56294,E,F,appartement,1968,23.9,663.0,2023-01-20,Bretagne,53,0
29163,C,E,appartement,2001,53.0,164.0,2023-01-20,Bretagne,53,0
22169,F,F,maison,1930,26.3,536.0,2023-01-21,Bretagne,53,1
29267,A,E,maison,1993,78.5,128.0,2023-01-21,Bretagne,53,0
56209,F,E,appartement,1926,180.7,586.0,2023-01-21,Bretagne,53,1
35356,E,E,maison,1994,109.8,364.0,2023-01-21,Bretagne,53,0
29153,D,B,appartement,1979,53.7,226.0,2023-01-22,Bretagne,53,0
22057,C,F,appartement,2005,80.6,212.0,2023-01-22,Bretagne,53,0
29094,D,C,maison,1983,56.7,157.0,2023-01-22,Bretagne,53,0
29161,A,E,maison,2002,55.2,63.0,2023-01-22,Bretagne,53,0
56179,D,G,appartement,1982,68.3,316.0,2023-01-23,Bretagne,53,0
56152,F,G,maison,1955,80.6,463.0,2023-01-23,Bretagne,53,1
56209,F,E,maison,1964,99.9,695.0,2023-01-23,Bretagne,53,1
35059,D,C,appartement,1967,50.8,197.0,2023-01-23,Bretagne,53,0
56295,E,D,appartement,1991,54.1,620.0,2023-01-24,Bretagne,53,0
29001,E,F,maison,1993,96.4,361.0,2023-01-24,Bretagne,53,0
35104,D,D,appartement,1992,85.6,206.0,2023-01-24,Bretagne,53,0
56122,C,D,maison,1986,59.7,198.0,2023-01-24,Bretagne,53,0
56387,D,D,appartement,1978,42.4,311.0,2023-01-25,Bretagne,53,0
29349,C,E,appartement,1992,67.9,191.0,2023-01-25,Bretagne,53,0
29236,D,C,appartement,1988,54.6,261.0,2023-01-25,Bretagne,53,0
56032,C,C,maison,2013,55.1,195.0,2023-01-25,Bretagne,53,0
29197,D,C,appartement,1976,112.2,231.0,2023-01-26,Bretagne,53,0
56274,C,E,appartement,1991,64.2,325.0,2023-01-26,Bretagne,53,0
22216,E,D,appartement,1965,124.2,624.0,2023-01-26,Bretagne,53,0
22176,F,C,appartement,1951,38.3,691.0,2023-01-26,Bretagne,53,1
22355,F,C,maison,1938,70.8,397.0,2023-01-27,Bretagne,53,1
22129,D,E,appartement,1991,61.4,162.0,2023-01-27,Bretagne,53,0
35167,B,D,appartement,2003,85.1,83.0,2023-01-27,Bretagne,53,0
22282,G,A,maison,1966,83.5,602.0,2023-01-27,Bretagne,53,1
22324,F,C,maison,1957,60.9,511.0,2023-01-28,Bretagne,53,1
29020,G,D,appartement,1945,99.0,387.0,2023-01-28,Bretagne,53,1
35180,E,D,appartement,1994,49.8,602.0,2023-01-28,Bretagne,53,0
35190,D,C,maison,1976,69.7,212.0,2023-01-28,Bretagne,53,0
22171,F,D,appartement,1946,54.5,368.0,2023-01-29,Bretagne,53,1
56006,G,D,maison,1942,50.5,554.0,2023-01-29,Bretagne,53,1
56125,B,F,maison,1991,74.4,78.0,2023-01-29,Bretagne,53,0
22231,E,F,maison,1984,56.6,611.0,2023-01-29,Bretagne,53,0
35039,E,G,appartement,1983,48.3,484.0,2023-01-30,Bretagne,53,0
29317,C,E,maison,1990,71.8,229.0,2023-01-30,Bretagne,53,0
56368,E,F,maison,1976,73.3,465.0,2023-01-30,Bretagne,53,0
56002,B,D,appartement,1998,51.2,81.0,2023-01-30,Bretagne,53,0
35280,D,E,appartement,1974,60.0,161.0,2023-01-31,Bretagne,53,0
29357,D,B,maison,1985,97.4,307.0,2023-01-31,Bretagne,53,0
56253,D,G,maison,1968,33.6,274.0,2023-01-31,Bretagne,53,0
56133,E,F,maison,1986,103.3,556.0,2023-02-01,Bretagne,53,0
35059,D,E,appartement,1992,56.2,164.0,2023-02-01,Bretagne,53,0
56180,F,D,maison,1934,25.9,415.0,2023-02-01,Bretagne,53,1
29179,F,E,maison,1927,108.0,358.0,2023-02-01,Bretagne,53,1
35285,A,G,maison,2007,155.6,73.0,2023-02-02,Bretagne,53,0
29167,E,C,appartement,1967,63.8,340.0,2023-02-02,Bretagne,53,0
35115,E,E,appartement,1966,52.4,471.0,2023-02-02,Bretagne,53,0
22305,E,F,appartement,1988,90.6,410.0,2023-02-02,Bretagne,53,0
22100,F,E,appartement,1956,44.1,541.0,2023-02-03,Bretagne,53,1
29133,D,C,maison,1994,84.3,179.0,2023-02-03,Bretagne,53,0
35068,E,D,appartement,1992,127.5,410.0,2023-02-03,Bretagne,53,0
56246,C,G,appartement,2012,83.9,286.0,2023-02-03,Bretagne,53,0
35133,D,E,maison,1970,93.5,321.0,2023-02-04,Bretagne,53,0
56042,D,E,maison,1972,48.2,163.0,2023-02-04,Bretagne,53,0
56225,D,E,appartement,1992,51.2,301.0,2023-02-04,Bretagne,53,0
56345,E,D,appartement,1992,143.8,531.0,2023-02-04,Bretagne,53,0
35098,D,C,maison,1966,90.3,248.0,2023-02-05,Bretagne,53,0
35175,D,D,maison,1977,132.0,297.0,2023-02-05,Bretagne,53,0
29119,E,D,maison,1968,84.5,402.0,2023-02-05,Bretagne,53,0
22225,F,C,appartement,1939,161.6,484.0,2023-02-05,Bretagne,53,1
29122,E,F,maison,1965,182.5,686.0,2023-02-06,Bretagne,53,0
22200,C,F,appartement,2016,89.2,328.0,2023-02-06,Bretagne,53,0
22101,D,D,immeuble,1966,105.8,162.0,2023-02-06,Bretagne,53,0
35323,D,E,maison,1972,49.0,250.0,2023-02-06,Bretagne,53,0
35040,G,D,maison,1942,24.5,550.0,2023-02-07,Bretagne,53,1
35118,F,E,appartement,1974,55.7,389.0,2023-02-07,Bretagne,53,1
56251,E,F,maison,1984,80.7,666.0,2023-02-07,Bretagne,53,0
56200,F,F,appartement,1973,23.8,597.0,2023-02-07,Bretagne,53,1
56218,C,D,maison,2011,86.4,160.0,2023-02-08,Bretagne,53,0
29252,F,G,appartement,1940,52.1,416.0,2023-02-08,Bretagne,53,1
56094,C,F,maison,2000,33.2,217.0,2023-02-08,Bretagne,53,0
29139,F,G,immeuble,1967,94.0,406.0,2023-02-08,Bretagne,53,1
35123,F,D,appartement,1932,52.3,692.0,2023-02-09,Bretagne,53,1
29077,G,F,appartement,1972,118.2,344.0,2023-02-09,Bretagne,53,1
22175,F,A,appartement,1943,83.6,487.0,2023-02-09,Bretagne,53,1
29272,E,B,immeuble,1967,207.2,623.0,2023-02-09,Bretagne,53,0
56004,E,E,appartement,1968,85.3,497.0,2023-02-10,Bretagne,53,0
29391,F,E,maison,1929,25.6,396.0,2023-02-10,Bretagne,53,1
29261,D,E,appartement,1966,45.2,245.0,2023-02-10,Bretagne,53,0
29051,C,E,appartement,1990,47.6,230.0,2023-02-10,Bretagne,53,0
29001,F,B,maison,1940,20.0,655.0,2023-02-11,Bretagne,53,1
22263,B,E,appartement,2019,178.4,137.0,2023-02-11,Bretagne,53,0
56044,F,D,appartement,1939,55.0,337.0,2023-02-11,Bretagne,53,1
22313,E,E,maison,1977,42.4,336.0,2023-02-12,Bretagne,53,0
22272,E,F,maison,1971,50.7,508.0,2023-02-12,Bretagne,53,0
22313,C,C,maison,2012,63.1,159.0,2023-02-12,Bretagne,53,0
35353,F,F,appartement,1962,57.0,437.0,2023-02-12,Bretagne,53,1
29320,F,G,maison,1952,38.8,398.0,2023-02-13,Bretagne,53,1
22153,E,G,appartement,1971,47.7,580.0,2023-02-13,Bretagne,53,0
22050,D,E,immeuble,1976,56.2,178.0,2023-02-13,Bretagne,53,0
35162,A,F,appartement,2017,100.8,90.0,2023-02-13,Bretagne,53,0
56129,E,F,maison,1991,73.7,585.0,2023-02-14,Bretagne,53,0
35058,E,C,appartement,1973,71.7,667.0,2023-02-14,Bretagne,53,0
35244,C,G,appartement,1995,43.7,215.0,2023-02-14,Bretagne,53,0
56373,F,F,maison,1953,61.3,516.0,2023-02-14,Bretagne,53,1
29282,E,C,appartement,1973,55.9,674.0,2023-02-15,Bretagne,53,0
29019,D,G,maison,1988,86.9,168.0,2023-02-15,Bretagne,53,0
22064,F,E,appartement,1940,63.9,485.0,2023-02-15,Bretagne,53,1
35306,C,A,immeuble,1987,42.5,297.0,2023-02-15,Bretagne,53,0
22259,C,E,appartement,2018,93.4,283.0,2023-02-16,Bretagne,53,0
29030,C,B,maison,2001,35.0,269.0,2023-02-16,Bretagne,53,0
29095,F,G,maison,1963,57.1,507.0,2023-02-16,Bretagne,53,1
22142,C,C,maison,2004,98.5,219.0,2023-02-16,Bretagne,53,0
22136,E,F,maison,1991,60.9,681.0,2023-02-17,Bretagne,53,0
56392,E,C,maison,1980,73.0,459.0,2023-02-17,Bretagne,53,0
56057,B,E,appartement,2015,97.0,142.0,2023-02-17,Bretagne,53,0
29157,B,D,appartement,2007,52.7,133.0,2023-02-17,Bretagne,53,0
29042,F,D,maison,1960,82.4,352.0,2023-02-18,Bretagne,53,1
29333,F,E,appartement,1943,53.7,376.0,2023-02-18,Bretagne,53,1
35293,G,F,appartement,1973,41.4,532.0,2023-02-18,Bretagne,53,1
22281,E,D,maison,1971,41.0,551.0,2023-02-18,Bretagne,53,0
35171,G,F,maison,1934,63.1,373.0,2023-02-19,Bretagne,53,1
56292,E,B,appartement,1993,53.1,464.0,2023-02-19,Bretagne,53,0
56053,C,F,maison,2013,76.9,270.0,2023-02-19,Bretagne,53,0
35270,D,F,appartement,1976,45.5,182.0,2023-02-19,Bretagne,53,0
56345,E,D,appartement,1969,99.7,356.0,2023-02-20,Bretagne,53,0
35388,D,D,appartement,1994,92.2,197.0,2023-02-20,Bretagne,53,0
56061,E,F,maison,1978,51.6,606.0,2023-02-20,Bretagne,53,0
22020,E,E,appartement,1978,46.3,693.0,2023-02-20,Bretagne,53,0
29139,F,E,maison,1965,115.6,574.0,2023-02-21,Bretagne,53,1
35178,C,A,appartement,2016,127.2,308.0,2023-02-21,Bretagne,53,0
22366,E,C,immeuble,1974,76.6,630.0,2023-02-21,Bretagne,53,0
35064,G,D,appartement,1946,33.7,365.0,2023-02-21,Bretagne,53,1
29352,G,C,appartement,1956,184.0,414.0,2023-02-22,Bretagne,53,1
29391,D,D,maison,1994,53.5,256.0,2023-02-22,Bretagne,53,0
22131,A,D,appartement,1993,20.6,74.0,2023-02-22,Bretagne,53,0
35082,B,D,maison,1996,46.1,100.0,2023-02-23,Bretagne,53,0
29024,D,D,appartement,1976,40.7,208.0,2023-02-23,Bretagne,53,0
56202,C,D,maison,2003,109.1,171.0,2023-02-23,Bretagne,53,0
56147,E,G,maison,1965,46.7,331.0,2023-02-23,Bretagne,53,0
29164,E,F,maison,1988,74.8,453.0,2023-02-24,Bretagne,53,0
22223,E,E,appartement,1985,124.1,621.0,2023-02-24,Bretagne,53,0
22224,E,E,maison,1976,82.1,596.0,2023-02-24,Bretagne,53,0
22053,F,E,maison,1926,87.8,598.0,2023-02-24,Bretagne,53,1
22110,F,E,maison,1964,57.3,636.0,2023-02-25,Bretagne,53,1
29345,C,F,appartement,1985,91.0,289.0,2023-02-25,Bretagne,53,0
22319,C,E,maison,1991,61.4,217.0,2023-02-25,Bretagne,53,0
35173,G,G,appartement,1962,64.3,544.0,2023-02-25,Bretagne,53,1
29094,C,G,immeuble,1985,83.6,161.0,2023-02-26,Bretagne,53,0
56032,E,B,maison,1994,79.1,489.0,2023-02-26,Bretagne,53,0
29178,D,F,maison,1989,76.0,274.0,2023-02-26,Bretagne,53,0
29351,C,B,immeuble,2017,44.5,232.0,2023-02-26,Bretagne,53,0
22043,F,D,maison,1964,123.2,385.0,2023-02-27,Bretagne,53,1
29257,G,E,appartement,1941,163.0,375.0,2023-02-27,Bretagne,53,1
56356,F,C,maison,1927,48.4,363.0,2023-02-27,Bretagne,53,1
56106,G,D,appartement,1940,75.9,514.0,2023-02-27,Bretagne,53,1
22019,B,E,maison,1989,236.7,64.0,2023-02-28,Bretagne,53,0
29018,A,E,maison,2015,130.4,53.0,2023-02-28,Bretagne,53,0
35111,B,F,appartement,2002,73.6,91.0,2023-02-28,Bretagne,53,0
35008,F,E,maison,1946,69.3,399.0,2023-02-28,Bretagne,53,1
22224,D,E,appartement,1970,84.8,182.0,2023-03-01,Bretagne,53,0
35189,G,E,appartement,1930,84.9,443.0,2023-03-01,Bretagne,53,1
29363,D,E,appartement,1986,35.9,290.0,2023-03-01,Bretagne,53,0
56172,E,E,appartement,1978,109.3,671.0,2023-03-01,Bretagne,53,0
56091,E,G,maison,1978,105.1,413.0,2023-03-02,Bretagne,53,0
56029,B,F,maison,2007,97.2,109.0,2023-03-02,Bretagne,53,0
35121,B,E,maison,2007,97.8,54.0,2023-03-02,Bretagne,53,0
35292,F,D,maison,1969,96.8,460.0,2023-03-02,Bretagne,53,1
29055,D,D,maison,1985,53.7,275.0,2023-03-03,Bretagne,53,0
35051,D,E,appartement,1970,99.6,325.0,2023-03-03,Bretagne,53,0
35111,E,C,maison,1974,63.7,562.0,2023-03-03,Bretagne,53,0
22224,F,D,maison,1947,58.3,614.0,2023-03-03,Bretagne,53,1
29229,E,G,appartement,1986,38.1,697.0,2023-03-04,Bretagne,53,0
56223,D,D,maison,1966,79.8,248.0,2023-03-04,Bretagne,53,0
35301,E,E,maison,1990,80.9,439.0,2023-03-04,Bretagne,53,0
29028,B,F,maison,2017,147.5,121.0,2023-03-04,Bretagne,53,0
35190,E,F,appartement,1989,89.4,457.0,2023-03-05,Bretagne,53,0
29324,D,D,appartement,1985,64.1,325.0,2023-03-05,Bretagne,53,0
35088,D,D,appartement,1973,93.2,216.0,2023-03-05,Bretagne,53,0
56069,D,G,maison,1983,40.8,216.0,2023-03-06,Bretagne,53,0
22027,G,F,maison,1961,105.0,532.0,2023-03-06,Bretagne,53,1
56072,B,E,appartement,1992,146.5,130.0,2023-03-06,Bretagne,53,0
35131,D,E,appartement,1990,62.4,221.0,2023-03-06,Bretagne,53,0
56357,G,C,maison,1947,290.2,636.0,2023-03-07,Bretagne,53,1
29036,D,E,maison,1966,30.2,281.0,2023-03-07,Bretagne,53,0
22280,D,D,maison,1981,76.2,232.0,2023-03-07,Bretagne,53,0
22215,D,E,maison,1966,74.4,299.0,2023-03-07,Bretagne,53,0
56325,D,E,appartement,1966,46.4,257.0,2023-03-08,Bretagne,53,0
22263,C,F,appartement,2019,59.6,238.0,2023-03-08,Bretagne,53,0
35105,F,E,appartement,1936,101.6,339.0,2023-03-08,Bretagne,53,1
56098,D,C,appartement,1991,118.0,185.0,2023-03-08,Bretagne,53,0
56339,F,G,maison,1952,59.4,485.0,2023-03-09,Bretagne,53,1
22198,F,C,maison,1937,41.4,519.0,2023-03-09,Bretagne,53,1
56071,C,E,maison,1993,81.8,212.0,2023-03-09,Bretagne,53,0
35205,C,D,maison,2002,32.5,233.0,2023-03-09,Bretagne,53,0
29389,B,C,appartement,1988,21.3,59.0,2023-03-10,Bretagne,53,0
35240,D,E,appartement,1981,56.2,185.0,2023-03-10,Bretagne,53,0
29140,D,D,appartement,1968,56.0,154.0,2023-03-10,Bretagne,53,0
29110,E,D,maison,1981,41.5,683.0,2023-03-10,Bretagne,53,0
22221,B,G,maison,2016,49.2,76.0,2023-03-11,Bretagne,53,0
22263,C,G,appartement,2013,127.5,176.0,2023-03-11,Bretagne,53,0
35377,G,F,maison,1947,54.5,444.0,2023-03-11,Bretagne,53,1
35006,C,E,appartement,2011,58.1,267.0,2023-03-11,Bretagne,53,0
22059,E,C,appartement,1993,54.8,530.0,2023-03-12,Bretagne,53,0
56294,F,E,appartement,1969,138.0,664.0,2023-03-12,Bretagne,53,1
29375,F,G,appartement,1939,154.0,660.0,2023-03-12,Bretagne,53,1
35094,D,D,appartement,1985,28.4,254.0,2023-03-12,Bretagne,53,0
29368,E,D,maison,1987,77.8,677.0,2023-03-13,Bretagne,53,0
29321,F,B,maison,1964,45.1,689.0,2023-03-13,Bretagne,53,1
56378,E,E,appartement,1973,41.7,528.0,2023-03-13,Bretagne,53,0
56376,F,C,appartement,1966,144.9,499.0,2023-03-13,Bretagne,53,1
29257,B,F,maison,2018,72.9,92.0,2023-03-14,Bretagne,53,0
22054,F,E,appartement,1959,25.1,333.0,2023-03-14,Bretagne,53,1
35228,A,D,immeuble,1986,122.1,115.0,2023-03-14,Bretagne,53,0
29264,F,E,appartement,1925,68.8,331.0,2023-03-14,Bretagne,53,1
22171,F,D,appartement,1932,83.2,439.0,2023-03-15,Bretagne,53,1
22005,F,E,maison,1963,52.0,627.0,2023-03-15,Bretagne,53,1
29169,E,E,appartement,1982,58.6,413.0,2023-03-15,Bretagne,53,0
35170,D,F,maison,1965,43.4,222.0,2023-03-15,Bretagne,53,0
29373,D,D,appartement,1967,68.5,160.0,2023-03-16,Bretagne,53,0
56108,F,C,maison,1951,42.8,497.0,2023-03-16,Bretagne,53,1
56300,C,C,maison,2009,70.0,324.0,2023-03-16,Bretagne,53,0
56273,C,D,appartement,2013,54.9,328.0,2023-03-17,Bretagne,53,0
56112,E,E,maison,1981,53.8,403.0,2023-03-17,Bretagne,53,0
35382,E,D,maison,1978,154.0,413.0,2023-03-17,Bretagne,53,0
35234,E,E,maison,1977,92.7,501.0,2023-03-17,Bretagne,53,0
22274,F,E,appartement,1934,86.8,428.0,2023-03-18,Bretagne,53,1
56284,F,C,appartement,1938,72.3,660.0,2023-03-18,Bretagne,53,1
22047,D,F,maison,1977,39.0,229.0,2023-03-18,Bretagne,53,0
29085,C,G,appartement,1998,97.9,304.0,2023-03-18,Bretagne,53,0
22121,F,E,maison,1928,35.1,684.0,2023-03-19,Bretagne,53,1
56168,D,B,maison,1994,43.9,322.0,2023-03-19,Bretagne,53,0
22103,E,D,appartement,1980,58.3,478.0,2023-03-19,Bretagne,53,0
35348,B,D,appartement,1997,110.3,131.0,2023-03-19,Bretagne,53,0
56001,C,D,maison,2003,54.0,155.0,2023-03-20,Bretagne,53,0
29354,G,F,appartement,1949,36.3,485.0,2023-03-20,Bretagne,53,1
29340,B,G,maison,1998,157.8,104.0,2023-03-20,Bretagne,53,0
22003,F,C,immeuble,1965,67.0,676.0,2023-03-20,Bretagne,53,1
22059,G,F,maison,1938,143.6,562.0,2023-03-21,Bretagne,53,1
35366,D,E,appartement,1992,126.7,259.0,2023-03-21,Bretagne,53,0
22091,C,A,immeuble,2018,92.5,163.0,2023-03-21,Bretagne,53,0
35080,B,G,appartement,2009,310.0,121.0,2023-03-21,Bretagne,53,0
35339,D,G,maison,1968,40.5,177.0,2023-03-22,Bretagne,53,0
29178,E,D,immeuble,1973,53.0,622.0,2023-03-22,Bretagne,53,0
22166,G,D,appartement,1964,122.3,345.0,2023-03-22,Bretagne,53,1
