CODGEO,NOM_COMMUNE,REVENU_MEDIAN,TAUX_PAUVRETE,MENAGES_PAUVRES
22219,Plouguenast-Langast,18421.0,28.2,30.7
22220,Plouguernével,17013.0,25.6,21.4
22221,Plouguiel,16571.0,29.1,24.7
22222,Plouha,18211.0,25.5,22.8
22223,Plouisy,23904.0,20.6,16.6
22224,Ploulec'h,15995.0,26.7,28.7
22225,Ploumagoar,22178.0,17.7,18.3
22226,Ploumilliau,25781.0,19.5,21.5
22227,Plounérin,21254.0,21.9,24.2
22228,Plounévez-Moëdec,20873.0,22.1,25.8
22229,Plounévez-Quintin,22720.0,19.5,23.0
22231,Plourac'h,18630.0,23.8,21.3
22232,Plourhan,19937.0,22.4,21.8
22233,Plourivo,25105.0,16.0,16.0
22234,Plouvara,14539.0,30.8,34.2
22235,Plouzélambre,16998.0,27.5,27.5
22236,Pludual,19816.0,24.1,26.2
22237,Val-d'Arguenon,20163.0,24.2,19.6
22238,Plufur,21067.0,22.4,18.9
22239,Plumaudan,12600.0,35.0,38.3
22240,Plumaugat,18601.0,25.4,24.6
22241,Plumieux,15677.0,32.2,32.2
22242,Plurien,20415.0,21.3,24.7
22243,Plusquellec,12600.0,32.1,31.6
22244,Plussulien,20566.0,21.7,23.9
22245,Pluzunet,13994.0,32.8,30.9
22246,Pommeret,18711.0,21.8,23.9
22248,Pommerit-le-Vicomte,15884.0,26.7,25.5
22249,Pont-Melvez,20512.0,24.1,21.9
22250,Pontrieux,19334.0,25.5,23.9
22251,Pordic,19630.0,25.0,23.0
22254,Prat,20247.0,21.2,20.8
22255,La Prénessaye,21120.0,23.9,24.7
22256,Quemper-Guézennec,19934.0,25.3,27.9
22257,Quemperven,27883.0,15.8,15.2
22258,Quessoy,17804.0,27.6,23.7
22259,Quévert,17374.0,26.1,29.8
22260,Le Quillio,14821.0,28.4,32.1
22261,Quintenic,19842.0,20.9,17.4
22262,Quintin,22938.0,19.4,16.6
22263,Le Quiou,20736.0,20.8,22.7
22264,La Roche-Jaudy,19617.0,21.3,17.7
22265,Rospez,23920.0,21.5,22.3
22266,Rostrenen,22231.0,21.9,22.1
22267,Rouillac,20806.0,23.4,27.0
22268,Ruca,22870.0,19.9,17.8
22269,Runan,16043.0,28.2,24.0
22271,Saint-Adrien,22022.0,23.3,27.4
22272,Saint-Agathon,19907.0,25.3,21.5
22273,Saint-Alban,21659.0,22.1,22.9
22274,Saint-André-des-Eaux,16229.0,26.0,23.6
22275,Saint-Barnabé,21082.0,23.0,19.4
22276,Saint-Bihy,17445.0,22.4,24.3
22277,Saint-Brandan,21213.0,20.8,18.5
22278,Saint-Brieuc,19158.0,23.8,25.4
22279,Saint-Caradec,22706.0,21.2,20.7
22280,Saint-Carné,16998.0,29.2,29.8
22281,Saint-Carreuc,17013.0,26.5,25.4
22282,Saint-Cast-le-Guildo,20244.0,22.6,26.4
22283,Saint-Clet,15617.0,27.5,24.8
22284,Saint-Connan,18899.0,23.8,21.5
22285,Saint-Connec,14594.0,30.1,32.2
22286,Saint-Denoual,21825.0,23.0,25.1
22287,Saint-Donan,18318.0,23.3,26.2
22288,Saint-Étienne-du-Gué-de-l'Isle,20400.0,21.3,21.8
22289,Saint-Fiacre,20184.0,25.3,27.3
22291,Saint-Gildas,19128.0,23.0,25.3
22293,Saint-Gilles-les-Bois,21778.0,22.3,21.0
22294,Saint-Gilles-Pligeaux,20575.0,22.4,25.7
22295,Saint-Gilles-Vieux-Marché,18933.0,23.5,19.5
22296,Saint-Glen,22245.0,19.0,16.4
22299,Saint-Hélen,18017.0,25.1,23.1
22300,Saint-Hervé,20453.0,25.2,21.9
22302,Saint-Jacut-de-la-Mer,18184.0,25.9,25.4
22304,Saint-Jean-Kerdaniel,19821.0,21.6,19.2
22305,Saint-Jouan-de-l'Isle,18007.0,28.9,33.4
22306,Saint-Judoce,17262.0,26.4,29.8
22307,Saint-Julien,19747.0,25.6,26.9
22308,Saint-Juvat,16767.0,27.1,26.8
22310,Saint-Laurent,16553.0,27.4,29.3
22311,Saint-Lormel,18885.0,23.8,20.4
22312,Saint-Maden,24810.0,17.0,18.8
22313,Saint-Martin-des-Prés,19893.0,27.4,25.5
22314,Saint-Maudan,19695.0,25.4,30.4
22315,Saint-Maudez,12887.0,30.5,33.4
22316,Saint-Mayeux,20268.0,23.5,26.4
22317,Saint-Méloir-des-Bois,17630.0,28.3,26.4
22318,Saint-Michel-de-Plélan,18358.0,24.7,21.1
22319,Saint-Michel-en-Grève,17730.0,27.1,32.0
22320,Saint-Nicodème,20028.0,25.0,23.9
22321,Saint-Nicolas-du-Pélem,21393.0,18.2,18.7
22322,Saint-Péver,25583.0,15.6,13.7
22323,Saint-Pôtan,16130.0,34.7,36.0
22324,Saint-Quay-Perros,15158.0,29.0,33.0
22325,Saint-Quay-Portrieux,20169.0,21.7,22.0
22326,Saint-Rieul,18076.0,21.8,23.4
22327,Saint-Samson-sur-Rance,20861.0,24.5,23.6
22328,Saint-Servais,20892.0,19.8,18.0
22330,Saint-Thélo,16114.0,31.6,28.8
22331,Sainte-Tréphine,21127.0,24.1,28.1
22332,Saint-Trimoël,17549.0,26.5,24.4
22333,Saint-Vran,17302.0,28.9,29.1
22334,Saint-Igeaux,23161.0,18.6,20.5
22335,Senven-Léhart,21308.0,20.0,19.2
22337,Sévignac,23090.0,20.1,21.0
22338,Squiffiec,14364.0,32.2,31.7
22339,Taden,17299.0,25.9,28.2
22340,Tonquédec,21461.0,24.3,24.4
22341,Tramain,19158.0,26.5,24.7
22342,Trébédan,20715.0,21.9,17.7
22343,Trébeurden,21525.0,24.2,24.7
22344,Trébrivan,24558.0,16.9,15.7
22345,Trébry,19108.0,22.3,23.4
22346,Trédaniel,18125.0,26.0,25.5
22347,Trédarzec,14909.0,28.1,29.5
22348,Trédias,22228.0,25.5,27.0
22349,Trédrez-Locquémeau,18183.0,23.9,27.9
22350,Tréduder,19062.0,23.9,26.4
22351,Treffrin,15183.0,29.2,33.3
22352,Tréfumel,23811.0,18.8,18.6
22353,Trégastel,23247.0,20.2,20.0
22354,Tréglamus,21674.0,21.6,22.0
22356,Trégomeur,24933.0,14.2,15.7
22358,Trégonneau,20485.0,25.8,29.6
22359,Trégrom,18843.0,25.2,28.4
22360,Trégueux,18452.0,26.3,30.3
22361,Tréguidel,16688.0,26.9,27.2
22362,Tréguier,21132.0,20.7,20.3
22363,Trélévern,19702.0,22.0,18.5
22364,Trélivan,19473.0,21.6,17.9
22365,Trémargat,27421.0,20.3,17.0
22366,Trémel,19367.0,26.1,24.4
22368,Tréméreuc,20062.0,21.1,18.3
22369,Trémeur,17503.0,25.3,25.1
22370,Tréméven,15088.0,31.5,35.4
22371,Trémorel,17015.0,28.8,30.6
22372,Trémuson,22419.0,19.8,18.6
22373,Tréogan,18116.0,27.4,22.0
22375,Tressignaux,20926.0,20.8,17.0
22376,Trévé,18389.0,22.5,25.4
22377,Tréveneuc,20027.0,21.7,23.0
22378,Trévérec,16856.0,30.5,32.7
22379,Trévou-Tréguignec,20907.0,22.3,24.9
22380,Trévron,20180.0,22.9,21.6
22381,Trézény,15149.0,27.8,33.4
22383,Troguéry,22925.0,17.8,15.6
22384,Uzel,15680.0,25.4,29.3
22385,La Vicomté-sur-Rance,25794.0,20.7,17.4
22386,Le Vieux-Bourg,17107.0,27.4,25.7
22387,Le Vieux-Marché,12600.0,34.4,38.0
22388,Vildé-Guingalan,21773.0,22.9,24.2
22389,Yffiniac,23095.0,19.3,22.0
22390,Yvias,17348.0,24.7,29.6
22391,Yvignac-la-Tour,23554.0,21.7,21.9
29001,Argol,18434.0,27.1,22.5
29002,Arzano,18878.0,28.3,28.8
29003,Audierne,23355.0,20.5,22.7
29004,Bannalec,19193.0,26.4,28.7
29005,Baye,19364.0,23.3,24.3
29006,Bénodet,19264.0,22.7,24.4
29007,Berrien,21028.0,23.3,18.6
29008,Beuzec-Cap-Sizun,19715.0,25.3,26.9
29010,Bodilis,18979.0,28.5,32.0
29011,Bohars,18784.0,24.9,26.3
29012,Bolazec,26611.0,14.9,12.4
29013,Botmeur,19404.0,28.7,31.6
29014,Botsorhel,13856.0,29.9,29.6
29015,Bourg-Blanc,20892.0,23.7,28.3
29016,Brasparts,21568.0,21.0,23.5
29017,Brélès,18149.0,24.4,25.1
29018,Brennilis,24238.0,15.9,17.4
29019,Brest,26696.0,11.1,11.0
29020,Briec,15124.0,30.0,35.7
29021,Plounéour-Brignogan-plages,20096.0,18.8,17.8
29022,Camaret-sur-Mer,23334.0,21.2,17.0
29023,Carantec,18879.0,28.9,26.2
29024,Carhaix-Plouguer,28082.0,10.3,11.6
29025,Cast,22494.0,20.1,20.1
29026,Châteaulin,22070.0,21.0,20.1
29027,Châteauneuf-du-Faou,23930.0,19.7,16.0
29028,Cléden-Cap-Sizun,16247.0,27.6,29.4
29029,Cléden-Poher,18440.0,25.3,26.8
29030,Cléder,22356.0,24.0,24.8
29031,Clohars-Carnoët,21519.0,25.1,24.9
29032,Clohars-Fouesnant,21402.0,23.7,20.9
29033,Le Cloître-Pleyben,16586.0,27.3,28.1
29034,Le Cloître-Saint-Thégonnec,20566.0,24.4,25.9
29035,Coat-Méal,18812.0,28.9,31.2
29036,Collorec,19234.0,20.1,21.3
29037,Combrit,21657.0,20.2,22.1
29038,Commana,25847.0,14.6,15.0
29039,Concarneau,23717.0,18.5,16.0
29040,Le Conquet,20366.0,23.1,22.8
29041,Coray,23020.0,20.7,21.5
29042,Crozon,19223.0,22.4,18.7
29043,Daoulas,23085.0,23.7,25.5
29044,Dinéault,23483.0,21.6,24.9
29045,Dirinon,22088.0,21.4,23.4
29046,Douarnenez,21019.0,22.9,25.0
29047,Le Drennec,23230.0,18.6,16.9
29048,Edern,21176.0,21.6,25.6
29049,Elliant,24612.0,20.5,17.8
29051,Ergué-Gabéric,22721.0,19.5,23.0
29053,Le Faou,20359.0,23.6,25.7
29054,La Feuillée,16123.0,26.9,25.6
29055,Le Folgoët,21066.0,21.5,17.8
29056,La Forest-Landerneau,20018.0,22.2,18.5
29057,La Forêt-Fouesnant,16495.0,28.4,33.6
29058,Fouesnant,24025.0,15.5,15.1
29059,Garlan,17336.0,27.2,26.7
29060,Gouesnach,14779.0,29.3,26.4
29061,Gouesnou,20250.0,25.9,21.8
29062,Gouézec,19504.0,25.6,29.4
29063,Goulien,21048.0,21.3,22.1
29064,Goulven,20011.0,23.1,19.1
29065,Gourlizon,17326.0,28.0,30.5
29066,Guengat,20945.0,22.0,24.6
29067,Guerlesquin,22360.0,20.8,19.9
29068,Guiclan,22348.0,20.8,20.2
29069,Guilers,18567.0,23.4,24.1
29070,Guiler-sur-Goyen,18003.0,26.3,29.5
29071,Guilligomarc'h,17673.0,24.8,20.5
29072,Guilvinec,27662.0,14.6,16.3
29073,Guimaëc,20979.0,19.3,22.3
29074,Guimiliau,20850.0,23.5,24.3
29075,Guipavas,21009.0,23.9,27.6
29076,Milizac-Guipronvel,19421.0,23.5,21.9
29077,Guissény,14789.0,28.3,24.9
29078,Hanvec,15177.0,32.2,29.5
29079,Henvic,21954.0,20.8,18.6
29080,Hôpital-Camfrout,23358.0,20.8,18.1
29081,Huelgoat,14573.0,35.2,31.0
29082,Île-de-Batz,18224.0,27.3,28.7
29083,Île-de-Sein,19525.0,24.6,24.4
29084,Île-Molène,21339.0,21.2,21.9
29085,Île-Tudy,22976.0,22.9,24.3
29086,Irvillac,23583.0,19.8,21.1
29087,Le Juch,18274.0,24.2,25.2
29089,Kergloff,19935.0,22.7,21.9
29090,Kerlaz,18701.0,27.1,23.2
29091,Kerlouan,24515.0,14.4,14.9
29093,Kernilis,20210.0,20.4,18.9
29094,Kernouës,21048.0,22.8,21.3
29095,Kersaint-Plabennec,21029.0,20.4,16.5
29097,Lampaul-Guimiliau,22655.0,17.5,19.3
29098,Lampaul-Plouarzel,27277.0,10.5,11.6
29099,Lampaul-Ploudalmézeau,23714.0,20.2,19.9
29100,Lanarvily,19336.0,23.4,20.1
29101,Landéda,22819.0,17.9,16.2
29102,Landeleau,18842.0,21.7,20.8
29103,Landerneau,18994.0,24.6,23.2
29104,Landévennec,24427.0,18.8,20.9
29105,Landivisiau,21064.0,20.5,17.7
29106,Landrévarzec,21972.0,18.4,19.8
29107,Landudal,23779.0,15.7,12.8
29108,Landudec,14337.0,26.8,26.1
29109,Landunvez,21761.0,20.0,20.7
29110,Langolen,25010.0,17.4,18.8
29111,Lanhouarneau,22053.0,23.6,26.3
29112,Lanildut,16559.0,27.1,27.4
29113,Lanmeur,21091.0,18.8,21.6
29114,Lannéanou,19790.0,24.2,24.3
29115,Lannédern,15297.0,30.4,26.0
29116,Lanneuffret,20190.0,23.0,26.5
29117,Lannilis,23235.0,19.6,19.4
29119,Lanrivoaré,21359.0,22.3,23.3
29120,Lanvéoc,22480.0,18.3,16.8
29122,Laz,20335.0,21.3,18.4
29123,Lennon,21567.0,19.3,17.3
29124,Lesneven,18539.0,24.0,28.5
29125,Leuhan,17796.0,26.7,27.4
29126,Loc-Brévalaire,15854.0,29.2,24.9
29128,Loc-Eguiner,16440.0,28.9,23.3
29130,Locmaria-Plouzané,22044.0,20.1,22.6
29131,Locmélar,19016.0,25.6,21.3
29132,Locquénolé,18386.0,29.2,28.6
29133,Locquirec,20177.0,25.6,26.4
29134,Locronan,17065.0,28.7,29.9
29135,Loctudy,21149.0,21.8,24.6
29136,Locunolé,15704.0,30.7,27.3
29137,Logonna-Daoulas,26752.0,18.6,21.4
29139,Lopérec,19399.0,24.9,26.2
29140,Loperhet,24234.0,19.3,22.7
29141,Loqueffret,27559.0,13.7,11.2
29142,Lothey,15161.0,31.1,36.3
29143,Mahalon,17957.0,28.5,26.3
29144,La Martyre,20433.0,24.4,22.3
29145,Confort-Meilars,19620.0,26.5,31.0
29146,Melgven,24130.0,18.0,16.6
29147,Mellac,19271.0,23.6,23.0
29148,Mespaul,23669.0,21.4,20.9
29150,Moëlan-sur-Mer,19237.0,22.9,26.4
29151,Morlaix,21674.0,23.4,21.5
29152,Motreff,18937.0,26.1,30.3
29153,Névez,21377.0,21.5,25.0
29155,Ouessant,26469.0,14.9,15.7
29156,Pencran,27103.0,15.0,15.8
29158,Penmarch,19132.0,25.6,29.8
29159,Peumerit,19068.0,21.4,22.2
29160,Plabennec,19892.0,22.2,18.9
29161,Pleuven,20364.0,24.6,19.8
29162,Pleyben,19220.0,24.6,21.5
29163,Pleyber-Christ,19916.0,23.1,21.5
29165,Plobannalec-Lesconil,19218.0,25.0,22.1
29166,Ploéven,22923.0,21.4,19.3
29167,Plogastel-Saint-Germain,23290.0,20.7,22.3
29168,Plogoff,17314.0,23.8,22.8
29169,Plogonnec,18113.0,26.4,27.9
29170,Plomelin,23156.0,18.8,21.0
29171,Plomeur,16470.0,28.5,26.8
29172,Plomodiern,26219.0,16.0,18.1
29173,Plonéis,17296.0,24.2,21.4
29174,Plonéour-Lanvern,20957.0,20.6,17.2
29175,Plonévez-du-Faou,23087.0,18.6,19.7
29176,Plonévez-Porzay,23614.0,19.8,19.3
29177,Plouarzel,19292.0,25.6,29.9
29178,Ploudalmézeau,18632.0,26.9,23.6
29179,Ploudaniel,20215.0,26.5,27.9
29180,Ploudiry,20084.0,22.4,23.5
29181,Plouédern,15431.0,30.6,34.1
29182,Plouégat-Guérand,28165.0,14.2,15.2
29183,Plouégat-Moysan,24121.0,19.7,20.9
29184,Plouénan,22454.0,20.1,20.6
29185,Plouescat,19295.0,25.7,22.4
29186,Plouezoc'h,21777.0,21.9,19.0
29187,Plougar,17291.0,27.7,31.6
29188,Plougasnou,18690.0,27.1,32.4
29189,Plougastel-Daoulas,22503.0,23.4,26.8
29190,Plougonvelin,24177.0,19.2,21.6
29191,Plougonven,19503.0,26.2,24.1
29192,Plougoulm,19321.0,24.6,28.9
29193,Plougourvest,16985.0,29.2,27.0
29195,Plouguerneau,17918.0,26.0,23.3
29196,Plouguin,17937.0,30.0,28.8
29197,Plouhinec,20489.0,22.7,22.5
29198,Plouider,16505.0,29.1,26.7
29199,Plouigneau,25285.0,19.5,21.8
29201,Ploumoguer,24775.0,17.4,20.3
29202,Plounéour-Ménez,19195.0,25.5,21.0
29204,Plounéventer,26086.0,19.0,15.3
29205,Plounévézel,21036.0,21.9,17.7
29206,Plounévez-Lochrist,19532.0,24.3,27.0
29207,Plourin-lès-Morlaix,20961.0,23.1,20.0
29208,Plourin,13129.0,30.8,36.8
29209,Plouvien,21232.0,20.8,18.5
29210,Plouvorn,21683.0,23.7,23.5
29211,Plouyé,18670.0,21.3,22.5
29212,Plouzané,20968.0,20.9,20.7
29213,Plouzévédé,20906.0,24.2,24.5
29214,Plovan,18118.0,27.7,24.1
29215,Plozévet,20287.0,25.3,21.3
29216,Pluguffan,23581.0,17.0,16.1
29217,Pont-Aven,21024.0,22.5,26.0
29218,Pont-Croix,20766.0,24.6,26.6
29220,Pont-l'Abbé,18188.0,22.6,24.3
29221,Porspoder,18301.0,26.5,30.4
29222,Port-Launay,15507.0,28.9,30.8
29224,Pouldergat,24395.0,15.0,17.1
29225,Pouldreuzic,21450.0,20.6,19.1
29226,Poullan-sur-Mer,21839.0,21.3,19.6
29227,Poullaouen,22270.0,20.7,24.8
29228,Primelin,16751.0,28.4,22.8
29229,Quéménéven,19784.0,27.4,24.8
29230,Querrien,19368.0,23.8,23.3
29232,Quimper,23304.0,18.3,19.3
29233,Quimperlé,23465.0,18.6,20.9
29234,Rédené,20619.0,21.0,24.2
29235,Le Relecq-Kerhuon,22585.0,22.0,22.8
29236,Riec-sur-Bélon,25553.0,17.2,19.0
29237,La Roche-Maurice,18165.0,29.8,27.8
29238,Roscanvel,24398.0,19.7,17.2
29239,Roscoff,24107.0,16.8,15.6
29240,Rosnoën,24334.0,21.1,18.8
29241,Rosporden,20055.0,24.8,23.9
29243,Saint-Coulitz,20684.0,22.2,19.4
29244,Saint-Derrien,13848.0,31.0,25.3
29245,Saint-Divy,22908.0,23.2,23.4
29246,Saint-Eloy,20117.0,25.5,28.1
29247,Saint-Évarzec,20500.0,23.3,27.2
29248,Saint-Frégant,24013.0,14.4,13.6
29249,Saint-Goazec,17183.0,30.3,30.8
29250,Saint-Hernin,18661.0,26.6,28.0
29251,Saint-Jean-du-Doigt,18662.0,25.6,23.4
29252,Saint-Jean-Trolimon,19691.0,23.9,26.6
29254,Saint-Martin-des-Champs,21019.0,22.9,19.7
29255,Saint-Méen,19158.0,24.5,21.2
29256,Saint-Nic,20329.0,26.1,30.9
29257,Saint-Pabu,20901.0,23.7,19.5
29259,Saint-Pol-de-Léon,23862.0,21.3,24.7
29260,Saint-Renan,22216.0,24.0,24.1
29261,Saint-Rivoal,16260.0,24.8,23.6
29262,Saint-Sauveur,12900.0,33.1,37.0
29263,Saint-Ségal,17948.0,28.6,28.5
29264,Saint-Servais,24226.0,18.2,14.7
29265,Sainte-Sève,20242.0,21.7,20.0
29266,Saint-Thégonnec Loc-Eguiner,19925.0,23.0,26.9
29267,Saint-Thois,15422.0,28.8,25.1
29268,Saint-Thonan,16439.0,24.4,28.6
29269,Saint-Thurien,15638.0,28.7,26.4
29270,Saint-Urbain,19838.0,25.1,24.4
29271,Saint-Vougay,22956.0,18.2,17.0
29272,Saint-Yvi,21829.0,18.9,19.6
29273,Santec,22345.0,21.7,23.6
29274,Scaër,20903.0,18.9,19.4
29275,Scrignac,16133.0,29.7,27.1
29276,Sibiril,12900.0,30.8,29.1
29277,Sizun,22355.0,22.7,18.6
29278,Spézet,19093.0,28.3,33.2
29279,Taulé,21570.0,22.2,26.1
29280,Telgruc-sur-Mer,20795.0,26.0,23.4
29281,Tourch,17974.0,26.4,25.5
29282,Trébabu,22923.0,21.6,20.4
29284,Treffiagat,19777.0,29.1,29.0
29285,Tréflaouénan,22150.0,22.5,25.3
29286,Tréflévénez,13908.0,34.7,28.4
29287,Tréflez,19582.0,24.0,20.7
29288,Trégarantec,21754.0,21.8,20.6
29289,Trégarvan,21875.0,18.7,19.8
29290,Tréglonou,16947.0,29.8,26.7
29291,Trégourez,13658.0,29.2,31.0
29292,Tréguennec,24365.0,16.2,15.3
29293,Trégunc,23967.0,16.7,14.8
29294,Le Tréhou,20670.0,23.6,26.2
29295,Trémaouézan,24747.0,14.7,11.8
29296,Tréméoc,21289.0,21.8,18.9
29297,Tréméven,18599.0,28.6,34.0
29298,Tréogat,18457.0,23.6,24.9
29299,Tréouergat,17958.0,26.6,24.8
29300,Le Trévoux,19765.0,25.2,29.8
29301,Trézilidé,19076.0,28.3,33.1
29302,Pont-de-Buis-lès-Quimerch,24070.0,20.9,22.2
35001,Acigné,17630.0,25.9,23.1
35002,Amanlis,23803.0,17.8,15.0
35003,Andouillé-Neuville,16114.0,30.2,32.4
35004,Val-Couesnon,25637.0,18.0,14.7
35005,Arbrissel,18233.0,27.4,23.5
35006,Argentré-du-Plessis,16078.0,29.4,24.3
35007,Aubigné,22575.0,21.2,21.5
35008,Availles-sur-Seiche,24531.0,18.1,15.7
35009,Baguer-Morvan,24960.0,16.9,20.1
35010,Baguer-Pican,24244.0,19.1,17.2
35012,Bain-de-Bretagne,19049.0,26.9,24.2
35013,Bains-sur-Oust,19995.0,24.0,22.5
35014,Bais,25754.0,17.4,16.4
35015,Balazé,24728.0,16.6,17.3
35016,Baulon,24874.0,17.6,18.7
35017,La Baussaine,16962.0,29.8,25.3
35018,La Bazouge-du-Désert,22525.0,19.4,19.5
35019,Bazouges-la-Pérouse,26516.0,15.1,17.8
35021,Beaucé,17156.0,26.9,28.8
35022,Bécherel,22698.0,17.2,14.5
35023,Bédée,16412.0,31.9,31.4
35024,Betton,22460.0,18.3,21.7
35025,Billé,28867.0,11.6,11.0
35026,Bléruais,23667.0,14.9,15.1
35027,Boisgervilly,22461.0,21.9,22.5
35028,Boistrudan,21444.0,20.5,23.8
35029,Bonnemain,16874.0,25.7,24.4
35030,La Bosse-de-Bretagne,13680.0,31.5,25.6
35031,La Bouëxière,24546.0,17.9,17.2
35032,Bourgbarré,22949.0,20.7,22.8
35033,Bourg-des-Comptes,24007.0,18.1,17.9
35034,La Boussac,23613.0,19.3,15.6
35035,Bovel,23740.0,18.3,21.7
35037,Bréal-sous-Montfort,25982.0,13.9,14.9
35038,Bréal-sous-Vitré,19518.0,28.1,32.6
35039,Brécé,22963.0,17.2,20.2
35040,Breteil,27955.0,15.9,14.5
35041,Brie,23186.0,22.6,21.4
35042,Brielles,17558.0,25.9,22.8
35044,Broualan,19996.0,26.6,31.2
35045,Bruc-sur-Aff,21017.0,22.5,19.3
35046,Les Brulais,17574.0,25.4,28.7
35047,Bruz,26733.0,19.8,23.4
35049,Cancale,16244.0,29.1,31.1
35050,Cardroc,18773.0,29.0,31.4
35051,Cesson-Sévigné,25416.0,15.5,14.1
35052,Champeaux,24331.0,20.5,24.3
35054,Chanteloup,21502.0,23.2,25.8
35055,Chantepie,18595.0,25.6,26.3
35056,La Chapelle-aux-Filtzméens,16066.0,30.0,31.3
35057,La Chapelle-Bouëxic,24309.0,19.1,16.8
35058,La Chapelle-Chaussée,13680.0,29.4,35.2
35059,La Chapelle-des-Fougeretz,19343.0,22.4,19.3
35060,La Chapelle du Lou du Lac,24643.0,16.0,15.1
35061,La Chapelle-Erbrée,22328.0,22.6,18.5
35062,La Chapelle-Fleurigné,21875.0,24.2,24.2
35063,La Chapelle-Saint-Aubert,23843.0,19.4,18.6
35064,La Chapelle-de-Brain,23231.0,20.0,16.1
35065,La Chapelle-Thouarault,20221.0,21.8,20.6
35066,Chartres-de-Bretagne,20312.0,28.8,33.1
35067,Chasné-sur-Illet,21367.0,26.5,24.9
35068,Châteaubourg,21015.0,23.8,23.3
35069,Châteaugiron,22399.0,16.1,17.6
35070,Châteauneuf-d'Ille-et-Vilaine,22040.0,19.5,20.3
35071,Le Châtellier,22661.0,22.5,22.3
35072,Châtillon-en-Vendelais,22734.0,26.8,24.3
35075,Chauvigné,19307.0,25.6,24.7
35076,Chavagne,23601.0,18.3,20.9
35077,Chelun,22531.0,22.1,18.2
35078,Cherrueix,23374.0,18.6,21.6
35079,Chevaigné,22849.0,19.9,22.5
35080,Cintré,20117.0,25.3,26.2
35081,Clayes,17455.0,24.9,23.6
35082,Coësmes,18387.0,27.2,28.1
35084,Comblessac,24717.0,19.1,16.1
35085,Combourg,21753.0,21.6,24.9
35086,Combourtillé,28725.0,11.4,12.5
35087,Cornillé,19494.0,22.8,24.2
35088,Corps-Nuds,18852.0,27.2,23.2
35089,La Couyère,20422.0,21.7,19.0
35090,Crevin,23226.0,20.5,16.5
35091,Le Crouais,23318.0,18.8,16.5
35092,Cuguen,14129.0,27.1,32.1
35093,Dinard,23282.0,21.1,19.6
35094,Dingé,24117.0,17.7,19.9
35095,Dol-de-Bretagne,21982.0,21.2,17.1
35096,Domagné,27576.0,14.8,13.1
35097,Domalain,19588.0,23.0,26.3
35098,La Dominelais,20546.0,24.6,25.9
35099,Domloup,21675.0,20.2,21.3
35101,Dourdain,18556.0,24.8,22.2
35102,Drouges,26319.0,15.3,12.7
35103,Eancé,17664.0,24.7,20.8
35104,Epiniac,23686.0,17.5,15.8
35105,Erbrée,16427.0,26.6,26.9
35106,Ercé-en-Lamée,22598.0,22.0,23.6
35107,Ercé-près-Liffré,20610.0,21.4,23.1
35108,Essé,23782.0,16.1,19.2
35109,Étrelles,26635.0,15.6,16.9
35110,Feins,19528.0,23.0,26.5
35111,Le Ferré,29612.0,12.1,13.9
35114,Forges-la-Forêt,26745.0,16.6,19.6
35115,Fougères,25248.0,15.5,15.4
35116,La Fresnais,19578.0,24.7,24.3
35117,Gaël,22151.0,18.1,21.1
35118,Gahard,23397.0,18.6,20.3
35119,Gennes-sur-Seiche,21501.0,24.8,20.3
35120,Gévezé,23545.0,23.1,21.5
35121,Gosné,23492.0,23.3,25.8
35122,La Gouesnière,23819.0,20.1,18.1
35123,Goven,26566.0,16.1,18.8
35124,Grand-Fougeray,27169.0,11.9,11.9
35125,La Guerche-de-Bretagne,29238.0,10.9,9.4
35126,Guichen,20973.0,22.2,20.5
35127,Guignen,21777.0,21.3,18.5
35128,Guipel,16415.0,28.4,31.8
35130,Hédé-Bazouges,23388.0,18.1,17.6
35131,L'Hermitage,17400.0,25.3,23.1
35132,Hirel,23906.0,20.3,22.9
35133,Iffendic,22232.0,19.0,21.0
35134,Les Iffs,21078.0,22.7,24.8
35135,Irodouër,18296.0,22.9,27.0
35136,Janzé,20155.0,25.5,20.8
35137,Javené,19267.0,24.3,24.9
35138,Laignelet,25760.0,15.4,14.1
35139,Laillé,19758.0,22.1,21.6
35140,Lalleu,21145.0,20.1,19.9
35141,Landavran,16737.0,26.4,22.5
35142,Landéan,19274.0,23.3,19.7
35143,Landujan,22707.0,17.2,14.1
35144,Langan,23307.0,13.0,13.8
35145,Langon,25766.0,15.3,13.2
35146,Langouet,22446.0,21.4,25.4
35148,Lanrigan,22026.0,18.7,19.0
35149,Lassy,18753.0,24.6,24.6
35150,Lécousse,22328.0,22.3,22.3
35151,Lieuron,19615.0,25.4,28.6
35152,Liffré,18242.0,26.9,32.2
35153,Lillemer,17569.0,24.6,23.2
35154,Livré-sur-Changeon,20490.0,25.3,28.0
35155,Lohéac,19063.0,28.0,24.9
35156,Longaulnay,23538.0,18.7,17.8
35157,Le Loroux,22394.0,19.2,17.8
35159,Lourmais,19708.0,22.9,22.1
35160,Loutehel,14628.0,30.3,25.0
35161,Louvigné-de-Bais,19722.0,28.3,25.8
35162,Louvigné-du-Désert,17412.0,28.7,27.6
35163,Luitré-Dompierre,28127.0,11.5,9.2
35164,Marcillé-Raoul,17562.0,23.3,25.9
35165,Marcillé-Robert,20684.0,21.2,20.5
35166,Marpiré,20780.0,25.7,30.7
