CODGEO,NOM_COMMUNE,POPULATION,DEP,REG,MED21,TP6021,MEN_PAUV,SOURCE_REVENUS
22068,Grâce-Uzel,423,22,53,20503.0,25.7,28.7,insee_stats_dep_2022
22069,Guenroc,215,22,53,18445.0,28.7,27.5,insee_stats_dep_2022
22070,Guingamp,7111,22,53,19026.0,25.5,22.3,insee_stats_dep_2022
22071,Guitté,701,22,53,18667.0,28.1,24.5,insee_stats_dep_2022
22072,Gurunhuel,409,22,53,21136.0,22.2,22.5,insee_stats_dep_2022
22073,La Harmoye,386,22,53,20424.0,21.4,17.4,insee_stats_dep_2022
22074,Le Haut-Corlay,658,22,53,23453.0,19.5,19.0,insee_stats_dep_2022
22075,Hémonstoir,687,22,53,21961.0,21.2,23.1,insee_stats_dep_2022
22076,Hénanbihen,1479,22,53,16893.0,27.8,30.5,insee_stats_dep_2022
22077,Hénansal,1294,22,53,22172.0,20.2,21.1,insee_stats_dep_2022
22079,Hénon,2310,22,53,26149.0,14.0,11.9,insee_stats_dep_2022
22081,Hillion,4335,22,53,22518.0,20.3,20.6,insee_stats_dep_2022
22082,Le Hinglé,927,22,53,14330.0,31.3,32.7,insee_stats_dep_2022
22083,Illifaut,706,22,53,21072.0,19.2,21.3,insee_stats_dep_2022
22084,Jugon-les-Lacs,2541,22,53,23608.0,20.8,21.5,insee_stats_dep_2022
22085,Kerbors,292,22,53,20420.0,21.7,25.6,insee_stats_dep_2022
22086,Kerfot,642,22,53,20578.0,22.2,21.5,insee_stats_dep_2022
22087,Kergrist-Moëlou,629,22,53,12661.0,33.6,34.6,insee_stats_dep_2022
22088,Kerien,245,22,53,12600.0,29.9,29.4,insee_stats_dep_2022
22090,Kermaria-Sulard,1112,22,53,22228.0,22.7,21.5,insee_stats_dep_2022
22091,Kermoroc'h,443,22,53,18866.0,23.3,20.8,insee_stats_dep_2022
22092,Kerpert,268,22,53,21566.0,22.1,18.6,insee_stats_dep_2022
22093,Lamballe-Armor,17241,22,53,20620.0,22.6,18.8,insee_stats_dep_2022
22094,Lancieux,1611,22,53,22589.0,24.1,22.9,insee_stats_dep_2022
22095,Landebaëron,167,22,53,16943.0,28.1,29.2,insee_stats_dep_2022
22096,Landébia,461,22,53,18326.0,26.8,32.1,insee_stats_dep_2022
22097,La Landec,761,22,53,15965.0,28.3,23.6,insee_stats_dep_2022
22098,Landéhen,1444,22,53,28291.0,14.2,11.6,insee_stats_dep_2022
22099,Lanfains,1077,22,53,16886.0,28.0,24.4,insee_stats_dep_2022
22101,Langoat,1175,22,53,21529.0,18.6,20.5,insee_stats_dep_2022
22103,Langrolay-sur-Rance,991,22,53,22498.0,23.1,22.3,insee_stats_dep_2022
22104,Languédias,563,22,53,27094.0,13.5,12.7,insee_stats_dep_2022
22105,Languenan,1170,22,53,20337.0,24.1,22.3,insee_stats_dep_2022
22106,Langueux,7939,22,53,22170.0,18.6,16.1,insee_stats_dep_2022
22107,Bon Repos sur Blavet,1248,22,53,19712.0,22.4,19.9,insee_stats_dep_2022
22108,Lanleff,121,22,53,14957.0,27.6,22.8,insee_stats_dep_2022
22109,Lanloup,252,22,53,22623.0,17.7,17.9,insee_stats_dep_2022
22110,Lanmérin,575,22,53,15498.0,32.7,33.2,insee_stats_dep_2022
22111,Lanmodez,394,22,53,20086.0,21.0,21.2,insee_stats_dep_2022
22112,Lannebert,423,22,53,14140.0,34.8,41.4,insee_stats_dep_2022
22113,Lannion,20315,22,53,26686.0,16.0,16.3,insee_stats_dep_2022
22114,Lanrelas,874,22,53,27652.0,15.3,13.2,insee_stats_dep_2022
22115,Lanrivain,464,22,53,18302.0,22.6,22.0,insee_stats_dep_2022
22116,Lanrodec,1387,22,53,23094.0,16.5,15.6,insee_stats_dep_2022
22117,Lantic,1814,22,53,17373.0,25.8,23.5,insee_stats_dep_2022
22118,Lanvallay,4291,22,53,18453.0,24.5,25.5,insee_stats_dep_2022
22119,Lanvellec,608,22,53,17939.0,26.8,28.2,insee_stats_dep_2022
22121,Lanvollon,1969,22,53,19937.0,24.5,21.1,insee_stats_dep_2022
22122,Laurenan,744,22,53,18787.0,24.7,22.9,insee_stats_dep_2022
22124,Lescouët-Gouarec,216,22,53,20335.0,21.9,21.9,insee_stats_dep_2022
22126,Le Leslay,152,22,53,28366.0,11.3,12.3,insee_stats_dep_2022
22127,Lézardrieux,1623,22,53,18826.0,26.8,26.9,insee_stats_dep_2022
22128,Locarn,434,22,53,18917.0,28.0,27.4,insee_stats_dep_2022
22129,Loc-Envel,75,22,53,19150.0,25.1,29.9,insee_stats_dep_2022
22131,Loguivy-Plougras,840,22,53,20271.0,21.2,23.3,insee_stats_dep_2022
22132,Lohuec,245,22,53,18497.0,27.4,30.7,insee_stats_dep_2022
22133,Loscouët-sur-Meu,659,22,53,20986.0,19.7,19.0,insee_stats_dep_2022
22134,Louannec,3019,22,53,20661.0,24.8,21.8,insee_stats_dep_2022
22135,Louargat,2448,22,53,25848.0,15.5,12.6,insee_stats_dep_2022
22136,Loudéac,9987,22,53,21701.0,21.9,17.6,insee_stats_dep_2022
22137,Maël-Carhaix,1497,22,53,19220.0,24.9,20.1,insee_stats_dep_2022
22138,Maël-Pestivien,362,22,53,20762.0,21.7,21.2,insee_stats_dep_2022
22139,Magoar,75,22,53,18379.0,22.2,19.5,insee_stats_dep_2022
22140,La Malhoure,626,22,53,18455.0,25.9,29.3,insee_stats_dep_2022
22141,Mantallot,226,22,53,21664.0,20.4,22.5,insee_stats_dep_2022
22143,Matignon,1771,22,53,20667.0,24.6,25.1,insee_stats_dep_2022
22144,La Méaugon,1320,22,53,18237.0,29.8,28.3,insee_stats_dep_2022
22145,Mégrit,812,22,53,24670.0,13.6,11.2,insee_stats_dep_2022
22146,Mellionnec,443,22,53,22026.0,21.8,18.9,insee_stats_dep_2022
22147,Merdrignac,3139,22,53,24976.0,18.5,19.8,insee_stats_dep_2022
22148,Mérillac,249,22,53,20548.0,26.2,25.7,insee_stats_dep_2022
22149,Merléac,481,22,53,21891.0,19.7,16.5,insee_stats_dep_2022
22150,Le Merzer,986,22,53,17059.0,26.2,23.7,insee_stats_dep_2022
22152,Minihy-Tréguier,1271,22,53,22347.0,20.7,23.0,insee_stats_dep_2022
22153,Moncontour,738,22,53,19840.0,24.1,20.6,insee_stats_dep_2022
22155,La Motte,2173,22,53,19135.0,28.2,25.9,insee_stats_dep_2022
22156,Moustéru,645,22,53,20862.0,26.0,22.5,insee_stats_dep_2022
22157,Le Moustoir,656,22,53,20707.0,21.6,19.0,insee_stats_dep_2022
22158,Guerlédan,2532,22,53,21920.0,21.0,17.9,insee_stats_dep_2022
22160,Noyal,985,22,53,24640.0,22.0,22.4,insee_stats_dep_2022
22161,Pabu,2771,22,53,21226.0,20.9,17.0,insee_stats_dep_2022
22162,Paimpol,7341,22,53,20288.0,26.4,25.0,insee_stats_dep_2022
22163,Paule,671,22,53,17020.0,24.2,26.6,insee_stats_dep_2022
22164,Pédernec,1893,22,53,20184.0,25.0,20.8,insee_stats_dep_2022
22165,Penguily,617,22,53,22448.0,19.8,21.1,insee_stats_dep_2022
22166,Penvénan,2584,22,53,20980.0,26.4,22.3,insee_stats_dep_2022
22168,Perros-Guirec,7336,22,53,20667.0,23.6,27.0,insee_stats_dep_2022
22169,Peumerit-Quintin,191,22,53,22105.0,20.8,23.4,insee_stats_dep_2022
22170,Plaine-Haute,1712,22,53,22230.0,23.1,23.8,insee_stats_dep_2022
22171,Plaintel,4602,22,53,21886.0,22.7,19.9,insee_stats_dep_2022
22172,Plancoët,3104,22,53,25343.0,16.6,13.9,insee_stats_dep_2022
22174,Pléboulle,721,22,53,12600.0,33.9,37.9,insee_stats_dep_2022
22175,Plédéliac,1662,22,53,23179.0,20.8,21.8,insee_stats_dep_2022
22176,Plédran,6933,22,53,21249.0,21.5,18.9,insee_stats_dep_2022
22177,Pléguien,1443,22,53,16288.0,31.2,33.4,insee_stats_dep_2022
22178,Pléhédel,1306,22,53,24210.0,17.5,15.1,insee_stats_dep_2022
22179,Fréhel,1611,22,53,22420.0,19.9,17.1,insee_stats_dep_2022
22180,Plélan-le-Petit,1992,22,53,14708.0,26.9,23.8,insee_stats_dep_2022
22181,Plélauff,716,22,53,24229.0,18.5,19.6,insee_stats_dep_2022
22182,Plélo,3344,22,53,19692.0,30.7,26.1,insee_stats_dep_2022
22183,Plémet,3764,22,53,28735.0,12.4,13.3,insee_stats_dep_2022
22184,Plémy,1578,22,53,17703.0,26.5,30.4,insee_stats_dep_2022
22185,Plénée-Jugon,2579,22,53,21865.0,23.5,24.4,insee_stats_dep_2022
22186,Pléneuf-Val-André,3988,22,53,20967.0,20.4,23.1,insee_stats_dep_2022
22187,Plérin,14425,22,53,20452.0,22.0,17.8,insee_stats_dep_2022
22188,Plerneuf,1123,22,53,19502.0,25.1,20.4,insee_stats_dep_2022
22189,Plésidy,563,22,53,20178.0,24.4,25.0,insee_stats_dep_2022
22190,Pleslin-Trigavou,4065,22,53,20184.0,23.3,23.2,insee_stats_dep_2022
22193,Plestan,1635,22,53,16509.0,24.5,22.7,insee_stats_dep_2022
22194,Plestin-les-Grèves,3639,22,53,21201.0,21.0,18.0,insee_stats_dep_2022
22195,Pleubian,2365,22,53,19924.0,21.7,21.6,insee_stats_dep_2022
22196,Pleudaniel,921,22,53,17988.0,26.6,31.7,insee_stats_dep_2022
22197,Pleudihen-sur-Rance,2924,22,53,24941.0,17.7,15.7,insee_stats_dep_2022
22198,Pleumeur-Bodou,3848,22,53,19567.0,23.7,19.6,insee_stats_dep_2022
22199,Pleumeur-Gautier,1188,22,53,21231.0,20.2,21.2,insee_stats_dep_2022
22201,Plévenon,750,22,53,22048.0,19.0,16.1,insee_stats_dep_2022
22202,Plévin,754,22,53,21850.0,19.8,19.9,insee_stats_dep_2022
22203,Plœuc-L'Hermitage,4103,22,53,23991.0,16.4,18.3,insee_stats_dep_2022
22204,Ploëzal,1229,22,53,18128.0,27.4,23.2,insee_stats_dep_2022
22205,Plorec-sur-Arguenon,467,22,53,23146.0,19.6,16.0,insee_stats_dep_2022
22206,Châtelaudren-Plouagat,3974,22,53,21052.0,17.9,17.7,insee_stats_dep_2022
22207,Plouaret,2237,22,53,23430.0,23.7,19.6,insee_stats_dep_2022
22208,Plouasne,1798,22,53,19122.0,23.2,24.0,insee_stats_dep_2022
22209,Beaussais-sur-Mer,4498,22,53,21108.0,21.4,18.4,insee_stats_dep_2022
22210,Ploubazlanec,2932,22,53,23216.0,20.3,21.8,insee_stats_dep_2022
22211,Ploubezre,3780,22,53,22744.0,21.2,20.7,insee_stats_dep_2022
22212,Plouëc-du-Trieux,1140,22,53,19169.0,27.0,21.8,insee_stats_dep_2022
22213,Plouër-sur-Rance,3416,22,53,20371.0,24.2,27.3,insee_stats_dep_2022
22214,Plouézec,3147,22,53,20947.0,21.7,24.9,insee_stats_dep_2022
22215,Ploufragan,11507,22,53,18491.0,22.4,25.5,insee_stats_dep_2022
22216,Plougonver,760,22,53,17761.0,29.6,29.8,insee_stats_dep_2022
22217,Plougras,426,22,53,21939.0,27.0,21.7,insee_stats_dep_2022
22218,Plougrescant,1242,22,53,13039.0,33.7,37.4,insee_stats_dep_2022
22219,Plouguenast-Langast,2380,22,53,18421.0,28.2,30.7,insee_stats_dep_2022
22220,Plouguernével,1601,22,53,17013.0,25.6,21.4,insee_stats_dep_2022
22221,Plouguiel,1747,22,53,16571.0,29.1,24.7,insee_stats_dep_2022
22222,Plouha,4634,22,53,18211.0,25.5,22.8,insee_stats_dep_2022
22223,Plouisy,2007,22,53,23904.0,20.6,16.6,insee_stats_dep_2022
22224,Ploulec'h,1598,22,53,15995.0,26.7,28.7,insee_stats_dep_2022
22225,Ploumagoar,5414,22,53,22178.0,17.7,18.3,insee_stats_dep_2022
22226,Ploumilliau,2466,22,53,25781.0,19.5,21.5,insee_stats_dep_2022
22227,Plounérin,798,22,53,21254.0,21.9,24.2,insee_stats_dep_2022
22228,Plounévez-Moëdec,1479,22,53,20873.0,22.1,25.8,insee_stats_dep_2022
22229,Plounévez-Quintin,1064,22,53,22720.0,19.5,23.0,insee_stats_dep_2022
22231,Plourac'h,351,22,53,18630.0,23.8,21.3,insee_stats_dep_2022
22232,Plourhan,2155,22,53,19937.0,22.4,21.8,insee_stats_dep_2022
22233,Plourivo,2270,22,53,25105.0,16.0,16.0,insee_stats_dep_2022
22234,Plouvara,1144,22,53,14539.0,30.8,34.2,insee_stats_dep_2022
22235,Plouzélambre,198,22,53,16998.0,27.5,27.5,insee_stats_dep_2022
22236,Pludual,738,22,53,19816.0,24.1,26.2,insee_stats_dep_2022
22237,Val-d'Arguenon,2844,22,53,20163.0,24.2,19.6,insee_stats_dep_2022
22238,Plufur,529,22,53,21067.0,22.4,18.9,insee_stats_dep_2022
22239,Plumaudan,1421,22,53,12600.0,35.0,38.3,insee_stats_dep_2022
22240,Plumaugat,1160,22,53,18601.0,25.4,24.6,insee_stats_dep_2022
22241,Plumieux,1678,22,53,15677.0,32.2,32.2,insee_stats_dep_2022
22242,Plurien,1521,22,53,20415.0,21.3,24.7,insee_stats_dep_2022
22243,Plusquellec,559,22,53,12600.0,32.1,31.6,insee_stats_dep_2022
22244,Plussulien,520,22,53,20566.0,21.7,23.9,insee_stats_dep_2022
22245,Pluzunet,1017,22,53,13994.0,32.8,30.9,insee_stats_dep_2022
22246,Pommeret,2116,22,53,18711.0,21.8,23.9,insee_stats_dep_2022
22248,Pommerit-le-Vicomte,1809,22,53,15884.0,26.7,25.5,insee_stats_dep_2022
22249,Pont-Melvez,595,22,53,20512.0,24.1,21.9,insee_stats_dep_2022
22250,Pontrieux,1002,22,53,19334.0,25.5,23.9,insee_stats_dep_2022
22251,Pordic,7454,22,53,19630.0,25.0,23.0,insee_stats_dep_2022
22254,Prat,1078,22,53,20247.0,21.2,20.8,insee_stats_dep_2022
22255,La Prénessaye,885,22,53,21120.0,23.9,24.7,insee_stats_dep_2022
22256,Quemper-Guézennec,1118,22,53,19934.0,25.3,27.9,insee_stats_dep_2022
22257,Quemperven,417,22,53,27883.0,15.8,15.2,insee_stats_dep_2022
22258,Quessoy,3969,22,53,17804.0,27.6,23.7,insee_stats_dep_2022
22259,Quévert,3955,22,53,17374.0,26.1,29.8,insee_stats_dep_2022
22260,Le Quillio,597,22,53,14821.0,28.4,32.1,insee_stats_dep_2022
22261,Quintenic,363,22,53,19842.0,20.9,17.4,insee_stats_dep_2022
22262,Quintin,2739,22,53,22938.0,19.4,16.6,insee_stats_dep_2022
22263,Le Quiou,359,22,53,20736.0,20.8,22.7,insee_stats_dep_2022
22264,La Roche-Jaudy,2629,22,53,19617.0,21.3,17.7,insee_stats_dep_2022
22265,Rospez,1794,22,53,23920.0,21.5,22.3,insee_stats_dep_2022
22266,Rostrenen,3282,22,53,22231.0,21.9,22.1,insee_stats_dep_2022
22267,Rouillac,409,22,53,20806.0,23.4,27.0,insee_stats_dep_2022
22268,Ruca,595,22,53,22870.0,19.9,17.8,insee_stats_dep_2022
22269,Runan,245,22,53,16043.0,28.2,24.0,insee_stats_dep_2022
22271,Saint-Adrien,376,22,53,22022.0,23.3,27.4,insee_stats_dep_2022
22272,Saint-Agathon,2169,22,53,19907.0,25.3,21.5,insee_stats_dep_2022
22273,Saint-Alban,2397,22,53,21659.0,22.1,22.9,insee_stats_dep_2022
22274,Saint-André-des-Eaux,409,22,53,16229.0,26.0,23.6,insee_stats_dep_2022
22275,Saint-Barnabé,1223,22,53,21082.0,23.0,19.4,insee_stats_dep_2022
22276,Saint-Bihy,267,22,53,17445.0,22.4,24.3,insee_stats_dep_2022
22277,Saint-Brandan,2317,22,53,21213.0,20.8,18.5,insee_stats_dep_2022
22278,Saint-Brieuc,44364,22,53,19158.0,23.8,25.4,insee_stats_dep_2022
22279,Saint-Caradec,1132,22,53,22706.0,21.2,20.7,insee_stats_dep_2022
22280,Saint-Carné,1167,22,53,16998.0,29.2,29.8,insee_stats_dep_2022
22281,Saint-Carreuc,1576,22,53,17013.0,26.5,25.4,insee_stats_dep_2022
22282,Saint-Cast-le-Guildo,3371,22,53,20244.0,22.6,26.4,insee_stats_dep_2022
22283,Saint-Clet,877,22,53,15617.0,27.5,24.8,insee_stats_dep_2022
22284,Saint-Connan,303,22,53,18899.0,23.8,21.5,insee_stats_dep_2022
22285,Saint-Connec,258,22,53,14594.0,30.1,32.2,insee_stats_dep_2022
22286,Saint-Denoual,495,22,53,21825.0,23.0,25.1,insee_stats_dep_2022
22287,Saint-Donan,1477,22,53,18318.0,23.3,26.2,insee_stats_dep_2022
22288,Saint-Étienne-du-Gué-de-l'Isle,372,22,53,20400.0,21.3,21.8,insee_stats_dep_2022
22289,Saint-Fiacre,210,22,53,20184.0,25.3,27.3,insee_stats_dep_2022
22291,Saint-Gildas,248,22,53,19128.0,23.0,25.3,insee_stats_dep_2022
22293,Saint-Gilles-les-Bois,384,22,53,21778.0,22.3,21.0,insee_stats_dep_2022
22294,Saint-Gilles-Pligeaux,307,22,53,20575.0,22.4,25.7,insee_stats_dep_2022
22295,Saint-Gilles-Vieux-Marché,307,22,53,18933.0,23.5,19.5,insee_stats_dep_2022
22296,Saint-Glen,664,22,53,22245.0,19.0,16.4,insee_stats_dep_2022
22299,Saint-Hélen,1560,22,53,18017.0,25.1,23.1,insee_stats_dep_2022
22300,Saint-Hervé,425,22,53,20453.0,25.2,21.9,insee_stats_dep_2022
22302,Saint-Jacut-de-la-Mer,908,22,53,18184.0,25.9,25.4,insee_stats_dep_2022
22304,Saint-Jean-Kerdaniel,694,22,53,19821.0,21.6,19.2,insee_stats_dep_2022
22305,Saint-Jouan-de-l'Isle,446,22,53,18007.0,28.9,33.4,insee_stats_dep_2022
22306,Saint-Judoce,594,22,53,17262.0,26.4,29.8,insee_stats_dep_2022
22307,Saint-Julien,2101,22,53,19747.0,25.6,26.9,insee_stats_dep_2022
22308,Saint-Juvat,663,22,53,16767.0,27.1,26.8,insee_stats_dep_2022
22310,Saint-Laurent,541,22,53,16553.0,27.4,29.3,insee_stats_dep_2022
22311,Saint-Lormel,882,22,53,18885.0,23.8,20.4,insee_stats_dep_2022
22312,Saint-Maden,218,22,53,24810.0,17.0,18.8,insee_stats_dep_2022
22313,Saint-Martin-des-Prés,319,22,53,19893.0,27.4,25.5,insee_stats_dep_2022
22314,Saint-Maudan,399,22,53,19695.0,25.4,30.4,insee_stats_dep_2022
22315,Saint-Maudez,286,22,53,12887.0,30.5,33.4,insee_stats_dep_2022
22316,Saint-Mayeux,454,22,53,20268.0,23.5,26.4,insee_stats_dep_2022
22317,Saint-Méloir-des-Bois,270,22,53,17630.0,28.3,26.4,insee_stats_dep_2022
22318,Saint-Michel-de-Plélan,334,22,53,18358.0,24.7,21.1,insee_stats_dep_2022
22319,Saint-Michel-en-Grève,447,22,53,17730.0,27.1,32.0,insee_stats_dep_2022
22320,Saint-Nicodème,167,22,53,20028.0,25.0,23.9,insee_stats_dep_2022
22321,Saint-Nicolas-du-Pélem,1523,22,53,21393.0,18.2,18.7,insee_stats_dep_2022
22322,Saint-Péver,397,22,53,25583.0,15.6,13.7,insee_stats_dep_2022
22323,Saint-Pôtan,839,22,53,16130.0,34.7,36.0,insee_stats_dep_2022
22324,Saint-Quay-Perros,1308,22,53,15158.0,29.0,33.0,insee_stats_dep_2022
22325,Saint-Quay-Portrieux,3224,22,53,20169.0,21.7,22.0,insee_stats_dep_2022
22326,Saint-Rieul,551,22,53,18076.0,21.8,23.4,insee_stats_dep_2022
22327,Saint-Samson-sur-Rance,1625,22,53,20861.0,24.5,23.6,insee_stats_dep_2022
22328,Saint-Servais,435,22,53,20892.0,19.8,18.0,insee_stats_dep_2022
22330,Saint-Thélo,371,22,53,16114.0,31.6,28.8,insee_stats_dep_2022
22331,Sainte-Tréphine,189,22,53,21127.0,24.1,28.1,insee_stats_dep_2022
22332,Saint-Trimoël,526,22,53,17549.0,26.5,24.4,insee_stats_dep_2022
22333,Saint-Vran,781,22,53,17302.0,28.9,29.1,insee_stats_dep_2022
22334,Saint-Igeaux,126,22,53,23161.0,18.6,20.5,insee_stats_dep_2022
22335,Senven-Léhart,235,22,53,21308.0,20.0,19.2,insee_stats_dep_2022
22337,Sévignac,1117,22,53,23090.0,20.1,21.0,insee_stats_dep_2022
22338,Squiffiec,747,22,53,14364.0,32.2,31.7,insee_stats_dep_2022
22339,Taden,2636,22,53,17299.0,25.9,28.2,insee_stats_dep_2022
22340,Tonquédec,1201,22,53,21461.0,24.3,24.4,insee_stats_dep_2022
22341,Tramain,704,22,53,19158.0,26.5,24.7,insee_stats_dep_2022
22342,Trébédan,441,22,53,20715.0,21.9,17.7,insee_stats_dep_2022
22343,Trébeurden,3821,22,53,21525.0,24.2,24.7,insee_stats_dep_2022
22344,Trébrivan,761,22,53,24558.0,16.9,15.7,insee_stats_dep_2022
22345,Trébry,844,22,53,19108.0,22.3,23.4,insee_stats_dep_2022
22346,Trédaniel,906,22,53,18125.0,26.0,25.5,insee_stats_dep_2022
22347,Trédarzec,1055,22,53,14909.0,28.1,29.5,insee_stats_dep_2022
22348,Trédias,513,22,53,22228.0,25.5,27.0,insee_stats_dep_2022
22349,Trédrez-Locquémeau,1478,22,53,18183.0,23.9,27.9,insee_stats_dep_2022
22350,Tréduder,210,22,53,19062.0,23.9,26.4,insee_stats_dep_2022
22351,Treffrin,516,22,53,15183.0,29.2,33.3,insee_stats_dep_2022
22352,Tréfumel,282,22,53,23811.0,18.8,18.6,insee_stats_dep_2022
22353,Trégastel,2524,22,53,23247.0,20.2,20.0,insee_stats_dep_2022
22354,Tréglamus,1096,22,53,21674.0,21.6,22.0,insee_stats_dep_2022
22356,Trégomeur,945,22,53,24933.0,14.2,15.7,insee_stats_dep_2022
22358,Trégonneau,515,22,53,20485.0,25.8,29.6,insee_stats_dep_2022
22359,Trégrom,464,22,53,18843.0,25.2,28.4,insee_stats_dep_2022
22360,Trégueux,8450,22,53,18452.0,26.3,30.3,insee_stats_dep_2022
22361,Tréguidel,630,22,53,16688.0,26.9,27.2,insee_stats_dep_2022
22362,Tréguier,2294,22,53,21132.0,20.7,20.3,insee_stats_dep_2022
22363,Trélévern,1245,22,53,19702.0,22.0,18.5,insee_stats_dep_2022
22364,Trélivan,2865,22,53,19473.0,21.6,17.9,insee_stats_dep_2022
22365,Trémargat,183,22,53,27421.0,20.3,17.0,insee_stats_dep_2022
22366,Trémel,409,22,53,19367.0,26.1,24.4,insee_stats_dep_2022
22368,Tréméreuc,729,22,53,20062.0,21.1,18.3,insee_stats_dep_2022
22369,Trémeur,809,22,53,17503.0,25.3,25.1,insee_stats_dep_2022
22370,Tréméven,362,22,53,15088.0,31.5,35.4,insee_stats_dep_2022
22371,Trémorel,1156,22,53,17015.0,28.8,30.6,insee_stats_dep_2022
22372,Trémuson,2259,22,53,22419.0,19.8,18.6,insee_stats_dep_2022
22373,Tréogan,106,22,53,18116.0,27.4,22.0,insee_stats_dep_2022
22375,Tressignaux,670,22,53,20926.0,20.8,17.0,insee_stats_dep_2022
22376,Trévé,1681,22,53,18389.0,22.5,25.4,insee_stats_dep_2022
22377,Tréveneuc,813,22,53,20027.0,21.7,23.0,insee_stats_dep_2022
22378,Trévérec,228,22,53,16856.0,30.5,32.7,insee_stats_dep_2022
22379,Trévou-Tréguignec,1603,22,53,20907.0,22.3,24.9,insee_stats_dep_2022
22380,Trévron,682,22,53,20180.0,22.9,21.6,insee_stats_dep_2022
22381,Trézény,354,22,53,15149.0,27.8,33.4,insee_stats_dep_2022
22383,Troguéry,227,22,53,22925.0,17.8,15.6,insee_stats_dep_2022
22384,Uzel,1134,22,53,15680.0,25.4,29.3,insee_stats_dep_2022
22385,La Vicomté-sur-Rance,1149,22,53,25794.0,20.7,17.4,insee_stats_dep_2022
22386,Le Vieux-Bourg,742,22,53,17107.0,27.4,25.7,insee_stats_dep_2022
22387,Le Vieux-Marché,1299,22,53,12600.0,34.4,38.0,insee_stats_dep_2022
22388,Vildé-Guingalan,1304,22,53,21773.0,22.9,24.2,insee_stats_dep_2022
22389,Yffiniac,5074,22,53,23095.0,19.3,22.0,insee_stats_dep_2022
22390,Yvias,765,22,53,17348.0,24.7,29.6,insee_stats_dep_2022
22391,Yvignac-la-Tour,1135,22,53,23554.0,21.7,21.9,insee_stats_dep_2022
29001,Argol,1065,29,53,18434.0,27.1,22.5,insee_stats_dep_2022
29002,Arzano,1441,29,53,18878.0,28.3,28.8,insee_stats_dep_2022
29003,Audierne,3727,29,53,23355.0,20.5,22.7,insee_stats_dep_2022
29004,Bannalec,5725,29,53,19193.0,26.4,28.7,insee_stats_dep_2022
29005,Baye,1369,29,53,19364.0,23.3,24.3,insee_stats_dep_2022
29006,Bénodet,3849,29,53,19264.0,22.7,24.4,insee_stats_dep_2022
29007,Berrien,943,29,53,21028.0,23.3,18.6,insee_stats_dep_2022
29008,Beuzec-Cap-Sizun,1008,29,53,19715.0,25.3,26.9,insee_stats_dep_2022
29010,Bodilis,1723,29,53,18979.0,28.5,32.0,insee_stats_dep_2022
29011,Bohars,3727,29,53,18784.0,24.9,26.3,insee_stats_dep_2022
29012,Bolazec,168,29,53,26611.0,14.9,12.4,insee_stats_dep_2022
29013,Botmeur,224,29,53,19404.0,28.7,31.6,insee_stats_dep_2022
29014,Botsorhel,425,29,53,13856.0,29.9,29.6,insee_stats_dep_2022
29015,Bourg-Blanc,3573,29,53,20892.0,23.7,28.3,insee_stats_dep_2022
29016,Brasparts,1067,29,53,21568.0,21.0,23.5,insee_stats_dep_2022
29017,Brélès,868,29,53,18149.0,24.4,25.1,insee_stats_dep_2022
29018,Brennilis,454,29,53,24238.0,15.9,17.4,insee_stats_dep_2022
29019,Brest,142346,29,53,26696.0,11.1,11.0,insee_stats_dep_2022
29020,Briec,5816,29,53,15124.0,30.0,35.7,insee_stats_dep_2022
29021,Plounéour-Brignogan-plages,1972,29,53,20096.0,18.8,17.8,insee_stats_dep_2022
29022,Camaret-sur-Mer,2494,29,53,23334.0,21.2,17.0,insee_stats_dep_2022
29023,Carantec,3272,29,53,18879.0,28.9,26.2,insee_stats_dep_2022
29024,Carhaix-Plouguer,7412,29,53,28082.0,10.3,11.6,insee_stats_dep_2022
29025,Cast,1570,29,53,22494.0,20.1,20.1,insee_stats_dep_2022
29026,Châteaulin,5085,29,53,22070.0,21.0,20.1,insee_stats_dep_2022
29027,Châteauneuf-du-Faou,3651,29,53,23930.0,19.7,16.0,insee_stats_dep_2022
29028,Cléden-Cap-Sizun,916,29,53,16247.0,27.6,29.4,insee_stats_dep_2022
29029,Cléden-Poher,1130,29,53,18440.0,25.3,26.8,insee_stats_dep_2022
29030,Cléder,3584,29,53,22356.0,24.0,24.8,insee_stats_dep_2022
29031,Clohars-Carnoët,4708,29,53,21519.0,25.1,24.9,insee_stats_dep_2022
29032,Clohars-Fouesnant,2264,29,53,21402.0,23.7,20.9,insee_stats_dep_2022
29033,Le Cloître-Pleyben,502,29,53,16586.0,27.3,28.1,insee_stats_dep_2022
29034,Le Cloître-Saint-Thégonnec,641,29,53,20566.0,24.4,25.9,insee_stats_dep_2022
29035,Coat-Méal,1133,29,53,18812.0,28.9,31.2,insee_stats_dep_2022
29036,Collorec,588,29,53,19234.0,20.1,21.3,insee_stats_dep_2022
29037,Combrit,4265,29,53,21657.0,20.2,22.1,insee_stats_dep_2022
29038,Commana,983,29,53,25847.0,14.6,15.0,insee_stats_dep_2022
29039,Concarneau,20845,29,53,23717.0,18.5,16.0,insee_stats_dep_2022
29040,Le Conquet,2835,29,53,20366.0,23.1,22.8,insee_stats_dep_2022
29041,Coray,1856,29,53,23020.0,20.7,21.5,insee_stats_dep_2022
29042,Crozon,7499,29,53,19223.0,22.4,18.7,insee_stats_dep_2022
